timestamp,model,round,thread_id,prompt_index,prompt,status_code,success,error,latency_ms,reply_chars,cpu_pct_avg,ram_mb_avg,error_message
2026-03-29T00:38:17,qwen2.5:3b,2,bench-qwen2.5_3b-r2,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,46721.18,1074,3.65,63.3,
2026-03-29T00:38:32,qwen2.5:3b,2,bench-qwen2.5_3b-r2,10,Kisa bir motivasyon mesaji yaz.,200,1,0,14268.87,289,3.65,57.73,
2026-03-29T00:38:37,qwen2.5:3b,2,bench-qwen2.5_3b-r2,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,5186.02,229,5.95,105.35,
2026-03-29T00:38:47,qwen2.5:3b,2,bench-qwen2.5_3b-r2,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,9340.91,441,6.0,113.62,
2026-03-29T00:38:57,qwen2.5:3b,2,bench-qwen2.5_3b-r2,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,9897.78,250,6.25,70.69,
2026-03-29T00:39:22,qwen2.5:3b,2,bench-qwen2.5_3b-r2,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,25587.96,715,6.2,61.29,
2026-03-29T00:39:51,qwen2.5:3b,2,bench-qwen2.5_3b-r2,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,28596.31,1013,5.05,64.58,
2026-03-29T00:40:05,qwen2.5:3b,2,bench-qwen2.5_3b-r2,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,13722.03,535,4.75,59.49,
2026-03-29T00:40:23,qwen2.5:3b,2,bench-qwen2.5_3b-r2,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,17708.85,372,3.6,50.46,
2026-03-29T00:40:50,qwen2.5:3b,2,bench-qwen2.5_3b-r2,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,26517.43,852,4.15,57.67,
2026-03-29T00:41:12,qwen2.5:3b,2,bench-qwen2.5_3b-r2,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,22279.4,720,6.75,64.34,
2026-03-29T00:42:11,qwen2.5:3b,2,bench-qwen2.5_3b-r2,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,58596.35,184,4.3,58.3,
2026-03-29T00:42:25,qwen2.5:3b,3,bench-qwen2.5_3b-r3,1,"Merhaba, kisaca kendini tanit.",200,1,0,13366.7,186,3.4,55.57,
2026-03-29T00:42:33,qwen2.5:3b,3,bench-qwen2.5_3b-r3,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,7211.34,257,4.1,61.13,
2026-03-29T00:42:38,qwen2.5:3b,3,bench-qwen2.5_3b-r3,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,4069.03,62,1.35,46.12,
2026-03-29T00:42:52,qwen2.5:3b,3,bench-qwen2.5_3b-r3,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,13518.39,127,4.2,54.05,
2026-03-29T00:43:00,qwen2.5:3b,3,bench-qwen2.5_3b-r3,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,7901.61,224,5.95,62.42,
2026-03-29T00:43:04,qwen2.5:3b,3,bench-qwen2.5_3b-r3,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,4699.19,152,7.25,96.36,
2026-03-29T00:43:13,qwen2.5:3b,3,bench-qwen2.5_3b-r3,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,8600.04,215,7.6,103.84,
2026-03-29T00:43:34,qwen2.5:3b,3,bench-qwen2.5_3b-r3,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,20649.18,541,5.95,65.45,
2026-03-29T00:44:13,qwen2.5:3b,3,bench-qwen2.5_3b-r3,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,39049.14,1387,8.15,58.22,
2026-03-29T00:44:19,qwen2.5:3b,3,bench-qwen2.5_3b-r3,10,Kisa bir motivasyon mesaji yaz.,200,1,0,6215.44,235,11.4,89.08,
2026-03-29T00:44:33,qwen2.5:3b,3,bench-qwen2.5_3b-r3,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,13256.22,487,8.3,87.62,
2026-03-29T00:44:41,qwen2.5:3b,3,bench-qwen2.5_3b-r3,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,8298.82,325,8.0,59.59,
2026-03-29T00:44:47,qwen2.5:3b,3,bench-qwen2.5_3b-r3,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,5558.08,166,7.5,61.93,
2026-03-29T00:45:07,qwen2.5:3b,3,bench-qwen2.5_3b-r3,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,20417.38,686,6.8,61.31,
2026-03-29T00:45:52,qwen2.5:3b,3,bench-qwen2.5_3b-r3,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,44133.58,723,1.95,47.27,
2026-03-29T00:46:30,qwen2.5:3b,3,bench-qwen2.5_3b-r3,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,38255.38,1107,3.35,47.7,
2026-03-29T00:46:49,qwen2.5:3b,3,bench-qwen2.5_3b-r3,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,18380.65,456,5.5,52.52,
2026-03-29T00:47:13,qwen2.5:3b,3,bench-qwen2.5_3b-r3,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,23541.58,512,5.5,54.95,
2026-03-29T00:47:30,qwen2.5:3b,3,bench-qwen2.5_3b-r3,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,16742.89,418,6.35,58.72,
2026-03-29T00:47:57,qwen2.5:3b,3,bench-qwen2.5_3b-r3,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,26219.03,315,0.05,39.9,
2026-03-29T00:48:04,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,1,"Merhaba, kisaca kendini tanit.",200,1,0,6354.51,40,4.55,97.58,
2026-03-29T00:48:05,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,830.0,130,14.85,162.26,
2026-03-29T00:48:06,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,1167.67,145,21.9,168.4,
2026-03-29T00:48:09,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,2863.47,508,17.35,161.23,
2026-03-29T00:48:10,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,962.4,74,16.3,164.73,
2026-03-29T00:48:13,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,2502.43,220,14.2,121.61,
2026-03-29T00:48:16,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,2686.14,379,12.3,97.27,
2026-03-29T00:48:30,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,13875.58,1475,17.7,97.74,
2026-03-29T00:48:32,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,2102.57,144,18.1,108.57,
2026-03-29T00:48:34,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,10,Kisa bir motivasyon mesaji yaz.,200,1,0,1693.02,159,17.15,115.68,
2026-03-29T00:48:35,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,1063.35,84,22.1,109.84,
2026-03-29T00:48:43,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,7558.98,750,20.65,105.15,
2026-03-29T00:48:47,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,3662.24,423,20.55,110.74,
2026-03-29T00:48:48,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,1270.5,144,21.15,150.9,
2026-03-29T00:48:49,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,719.56,92,21.95,155.38,
2026-03-29T00:48:50,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,699.91,84,21.45,158.23,
2026-03-29T00:48:50,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,460.2,61,22.75,160.5,
2026-03-29T00:48:51,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,1064.83,144,20.8,162.88,
2026-03-29T00:48:52,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,659.19,84,21.6,164.41,
2026-03-29T00:48:53,qwen2.5:0.5b,1,bench-qwen2.5_0.5b-r1,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,659.14,84,24.95,164.64,
2026-03-29T00:48:53,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,1,"Merhaba, kisaca kendini tanit.",200,1,0,273.05,40,24.4,165.63,
2026-03-29T00:49:06,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,12688.84,1503,18.4,115.69,
2026-03-29T00:49:16,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,9316.54,859,8.0,62.01,
2026-03-29T00:49:20,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,3568.78,213,6.15,60.33,
2026-03-29T00:49:34,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,13843.8,763,10.45,62.45,
2026-03-29T00:49:37,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,2621.72,179,13.6,63.64,
2026-03-29T00:49:38,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,1229.8,113,14.55,101.23,
2026-03-29T00:49:52,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,13904.78,1101,17.95,103.55,
2026-03-29T00:49:56,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,3710.26,431,17.5,106.88,
2026-03-29T00:49:59,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,10,Kisa bir motivasyon mesaji yaz.,200,1,0,3184.76,323,17.75,146.05,
2026-03-29T00:50:04,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,5139.27,399,17.5,110.55,
2026-03-29T00:50:09,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,4543.63,399,16.15,105.66,
2026-03-29T00:50:15,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,6347.66,784,17.2,142.06,
2026-03-29T00:50:28,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,13097.06,1559,18.25,113.11,
2026-03-29T00:50:38,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,9183.72,1185,14.85,123.62,
2026-03-29T00:50:50,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,12622.63,1169,20.25,175.7,
2026-03-29T00:50:58,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,7123.42,317,24.5,185.84,
2026-03-29T00:51:04,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,6072.11,281,23.05,181.57,
2026-03-29T00:51:06,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,1969.23,294,24.1,176.83,
2026-03-29T00:51:08,qwen2.5:0.5b,2,bench-qwen2.5_0.5b-r2,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,2000.59,313,25.4,180.7,
2026-03-29T00:51:09,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,1,"Merhaba, kisaca kendini tanit.",200,1,0,688.82,40,21.8,183.5,
2026-03-29T00:51:13,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,4756.31,678,21.85,184.27,
2026-03-29T00:51:15,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,1295.62,181,22.65,185.05,
2026-03-29T00:51:16,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,1622.15,235,23.75,185.52,
2026-03-29T00:51:18,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,1733.26,256,24.6,185.12,
2026-03-29T00:51:20,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,1706.45,254,20.4,186.17,
2026-03-29T00:51:22,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,2303.99,345,19.05,185.06,
2026-03-29T00:51:30,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,7751.82,1252,24.45,185.89,
2026-03-29T00:51:32,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,1236.64,131,21.05,187.1,
2026-03-29T00:51:34,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,10,Kisa bir motivasyon mesaji yaz.,200,1,0,2346.27,364,20.55,186.98,
2026-03-29T00:51:37,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,2848.33,384,23.7,185.05,
2026-03-29T00:51:40,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,2912.17,381,22.0,185.25,
2026-03-29T00:51:43,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,3352.67,433,24.9,186.21,
2026-03-29T00:51:47,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,3692.35,463,23.6,188.04,
2026-03-29T00:51:55,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,8248.52,1016,24.35,188.08,
2026-03-29T00:52:03,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,7958.03,957,24.2,179.64,
2026-03-29T00:52:12,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,8320.79,1016,21.7,172.48,
2026-03-29T00:52:20,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,8024.98,987,23.25,163.98,
2026-03-29T00:52:32,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,12384.87,998,23.65,164.02,
2026-03-29T00:52:46,qwen2.5:0.5b,3,bench-qwen2.5_0.5b-r3,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,12940.74,998,23.9,166.93,
2026-03-29T00:53:01,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,1,"Merhaba, kisaca kendini tanit.",200,1,0,15581.41,40,18.1,145.79,
2026-03-29T00:53:02,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,1256.61,132,12.4,138.12,
2026-03-29T00:53:03,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,915.37,65,12.15,151.11,
2026-03-29T00:53:05,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,1109.51,84,14.05,160.14,
2026-03-29T00:53:07,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,2191.41,130,14.65,152.52,
2026-03-29T00:53:08,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,825.91,40,12.95,155.37,
2026-03-29T00:53:09,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,1363.36,67,13.3,168.59,
2026-03-29T00:53:21,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,11937.93,1071,15.4,130.52,
2026-03-29T00:53:23,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,1935.32,143,17.25,127.2,
2026-03-29T00:53:27,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,10,Kisa bir motivasyon mesaji yaz.,200,1,0,3106.03,216,14.6,153.77,
2026-03-29T00:53:29,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,2412.73,166,14.2,136.02,
2026-03-29T00:53:32,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,2650.92,190,15.85,165.87,
2026-03-29T00:53:35,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,2802.61,242,15.75,128.33,
2026-03-29T00:53:40,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,5721.95,431,17.1,127.54,
2026-03-29T00:53:47,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,6155.71,472,17.75,164.73,
2026-03-29T00:53:52,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,5789.38,438,16.95,163.61,
2026-03-29T00:53:54,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,1924.01,145,15.55,164.62,
2026-03-29T00:53:57,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,2492.82,211,14.1,137.4,
2026-03-29T00:54:01,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,3468.52,313,13.6,131.08,
2026-03-29T00:54:05,qwen2.5:1.5b,1,bench-qwen2.5_1.5b-r1,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,4662.43,335,12.8,156.94,
2026-03-29T00:54:06,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,1,"Merhaba, kisaca kendini tanit.",200,1,0,660.89,43,14.8,162.02,
2026-03-29T00:54:09,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,2937.78,218,16.25,159.83,
2026-03-29T00:54:10,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,1137.87,59,16.55,155.82,
2026-03-29T00:54:13,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,2216.13,165,17.35,159.02,
2026-03-29T00:54:16,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,3344.18,256,16.75,162.4,
2026-03-29T00:54:18,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,1619.49,114,16.1,165.88,
2026-03-29T00:54:19,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,1365.26,85,15.7,164.01,
2026-03-29T00:54:32,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,12730.92,1056,14.65,122.93,
2026-03-29T00:55:16,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,43938.19,2022,14.6,78.73,
2026-03-29T00:55:31,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,10,Kisa bir motivasyon mesaji yaz.,200,1,0,15105.93,354,9.5,73.07,
2026-03-29T00:55:58,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,26401.82,1034,3.25,66.16,
2026-03-29T00:56:26,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,12,Ayni bilgiyi teknik olmayan birine anlat.,200,1,0,27924.62,1042,4.8,66.74,
2026-03-29T00:56:36,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",200,1,0,9442.69,432,8.4,110.7,
2026-03-29T00:56:43,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,200,1,0,7378.23,316,9.2,126.31,
2026-03-29T00:57:02,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,200,1,0,18726.05,689,9.45,117.83,
2026-03-29T00:57:10,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,200,1,0,7702.13,356,9.65,119.94,
2026-03-29T00:57:15,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,200,1,0,5621.22,194,8.05,88.23,
2026-03-29T00:57:22,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,18,Bir fikri arti ve eksi yonleriyle degerlendir.,200,1,0,6840.21,334,7.1,119.45,
2026-03-29T00:57:55,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,200,1,0,32795.01,1512,8.15,112.99,
2026-03-29T00:58:22,qwen2.5:1.5b,2,bench-qwen2.5_1.5b-r2,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,200,1,0,26205.01,443,11.45,72.01,
2026-03-29T00:58:28,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,1,"Merhaba, kisaca kendini tanit.",200,1,0,6318.53,217,13.3,107.46,
2026-03-29T00:58:31,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,2,Bugun icin 3 maddelik bir calisma plani olustur.,200,1,0,3290.59,220,12.3,132.34,
2026-03-29T00:58:33,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,200,1,0,2004.39,86,12.45,100.74,
2026-03-29T00:58:40,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,4,Kisa bir tesekkur e-postasi taslagi yaz.,200,1,0,6983.99,299,8.7,64.15,
2026-03-29T00:58:48,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,5,Bir toplanti notu icin aksiyon maddeleri cikar.,200,1,0,7439.21,219,6.0,76.41,
2026-03-29T00:58:49,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,6,Bu cumleyi daha resmi yap: yarin goruselim.,200,1,0,1212.37,25,4.8,111.9,
2026-03-29T00:58:52,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,200,1,0,2719.72,86,4.4,137.78,
2026-03-29T00:59:12,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,8,"Python'da list comprehension nedir, bir ornek ver.",200,1,0,20093.5,809,6.9,102.3,
2026-03-29T00:59:31,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,200,1,0,19103.07,867,8.65,63.08,
2026-03-29T00:59:33,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,10,Kisa bir motivasyon mesaji yaz.,200,1,0,1753.97,70,8.25,102.77,
2026-03-29T00:59:35,qwen2.5:1.5b,3,bench-qwen2.5_1.5b-r3,11,Bir e-postayi nazikce reddeden cevap yaz.,200,1,0,1438.34,59,7.9,143.78,
